Year,Month,Day,Site,Plot,Observer,SurveyType,TransectLevel,TransectLength.m,TransectWidth.m,TimeStart,TimeEnd,10mSection,ShoreDirection,HorizViz(m),VertViz(m),Depth.ft,Depth.m,Substrate1,Substrate2,KelpCover,Habitat,Species,Sex,Size.mm,Size.cm,Count,Behaviour,AbaloneCover,AbaloneSubstrate,Notes
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,4.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,3,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,7.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,7.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,11.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,2.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,7,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,11,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,11.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,8.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,3,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,4.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,5.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,5.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,11,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,12,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,8.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,10,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,8,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,12,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,13,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,13.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,9,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,11.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,7,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,6.5,,,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,1,,,,,,,,,,red.urchin,,,,102,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,2,,,,,,,,,,red.urchin,,,,144,,,,
2017,Sep,9,Murchison NE,1,OP,urch.ab,Shallow,30,1,,,3,,,,,,,,,,red.urchin,,,,64,,,,Warbonet written at bottom of page
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,27,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,51,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,57,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,50,,,,,mb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,37,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,25,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,40,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,25,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,21,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,43,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,22,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,38,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,29,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,46,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,28,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,40,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1407,1437,1,,,,,,,,,,abalone,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,40,,,,,mb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,30,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,37,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,27,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,25,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,21,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,32,,,,,mb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,19,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,52,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,32,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,29,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,75,,,,,mb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,39,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,26,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,40,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,30,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,43,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,29,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,47,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,23,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,29,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,39,,,,,mb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,50,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,2,,,,,,,,,,abalone,,32,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,27,,,,,lb,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,30,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,21,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,39,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,48,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,22,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,60,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,47,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,2,1407,1437,3,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,90,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,110,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,40,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,51,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,39,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,115,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,70,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,64,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,81,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,93,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,76,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,43,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,50,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,48,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,108,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,110,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,119,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,80,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,56,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,50,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,47,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,110,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,39,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,42,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,113,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,29,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,60,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,85,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,90,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,72,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,79,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,66,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,47,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,90,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,92,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,73,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,38,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,40,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,52,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,43,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,65,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,80,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,1,,,,,,,,,,red.urchin,,41,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,2,,,,,,,,,,red.urchin,,,,67,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,mid,30,1,1448,1509,3,,,,,,,,,,red.urchin,,,,38,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,31,,,,,LB,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,26,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,30,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,31,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,34,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,28,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,25,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,28,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,39,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,28,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,31,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,45,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,39,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,22,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,31,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,33,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,21,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,1,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,31,,,,,LB,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,33,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,25,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,32,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,31,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,35,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,37,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,25,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,27,,,,,,
2017,Sep,9,Murchison NE,1,BP,urch.ab,deep,30,1,1123,1225,2,,,,,,,,,,abalone,,31,,,,,,
